0.2911,0.8377,8.6496,distracted
0.2665,0.8391,8.382,distracted
0.4354,0.7814,10.7386,distracted
0.3872,0.7763,14.4524,distracted
0.3872,0.7763,14.4524,distracted
0.4486,0.8229,4.8768,distracted
0.4424,0.8795,8.2353,distracted
0.4424,0.8795,8.2353,distracted
0.3929,0.8967,3.838,distracted
0.4036,0.8237,5.1227,distracted
0.438,0.8312,6.7562,distracted
0.438,0.8312,6.7562,distracted
0.4382,0.8669,3.4173,distracted
0.4282,0.8933,12.8361,distracted
0.3913,0.8551,9.6632,distracted
0.3913,0.8551,9.6632,distracted
0.2785,0.8453,5.9943,distracted
0.3015,0.868,6.909,distracted
0.3015,0.868,6.909,distracted
0.3513,0.8938,11.8701,distracted
0.352,0.8835,7.4277,distracted
0.325,0.8669,7.2688,distracted
0.3258,0.875,13.3543,distracted
0.3258,0.875,13.3543,distracted
0.3263,0.867,7.9698,distracted
0.3667,0.8354,7.6568,distracted
0.3258,0.8566,9.1715,distracted
0.3258,0.8566,9.1715,distracted
0.276,0.8828,6.5328,distracted
0.3126,0.917,10.609,distracted
0.3384,0.9065,14.5266,distracted
0.3384,0.9065,14.5266,distracted
0.3388,0.9108,11.6763,distracted
0.3567,0.9156,15.7844,distracted
0.3679,0.9028,12.6046,distracted
0.3679,0.9028,12.6046,distracted
0.3648,0.9147,16.4317,distracted
0.3559,0.9152,15.2268,distracted
0.3559,0.9152,15.2268,distracted
0.3356,0.9277,13.6582,distracted
0.3512,0.9232,14.3434,distracted
0.3598,0.8982,12.3032,distracted
0.3598,0.8982,12.3032,distracted
0.3443,0.9196,12.9857,distracted
0.3543,0.9047,14.899,distracted
0.3524,0.8993,11.752,distracted
0.3524,0.8993,11.752,distracted
0.3511,0.9055,15.3198,distracted
0.368,0.903,21.17,distracted
0.3649,0.9254,16.0436,distracted
0.34,0.9159,16.631,distracted
0.34,0.9159,16.631,distracted
0.368,0.9231,18.243,distracted
0.3616,0.941,19.7344,distracted
0.3616,0.941,19.7344,distracted
0.3616,0.9053,15.7702,distracted
0.3435,0.9303,18.9721,distracted
0.3435,0.9303,18.9721,distracted
0.3468,0.9276,19.8129,distracted
0.3597,0.9101,18.6133,distracted
0.36,0.9314,17.3849,distracted
0.1362,0.9299,21.1104,distracted
0.2954,0.945,23.628,distracted
0.2954,0.945,23.628,distracted
0.323,0.9614,20.0627,distracted
0.3527,0.9414,22.4021,distracted
0.3504,0.9485,20.5134,distracted
0.3504,0.9485,20.5134,distracted
0.3432,0.9682,22.3185,distracted
0.344,0.9637,21.372,distracted
0.344,0.9637,21.372,distracted
0.354,0.9812,20.6335,distracted
0.354,0.9812,20.6335,distracted
0.3552,0.9717,23.8975,distracted
0.3623,0.9696,18.4996,distracted
0.3646,0.9372,22.8652,distracted
0.3348,0.941,11.8466,distracted
0.2974,0.9042,17.9688,distracted
0.296,0.8583,15.4792,distracted
0.2327,0.8378,20.3026,distracted
0.3842,0.812,23.0527,distracted
0.2037,0.7143,23.0527,distracted
0.2037,0.7143,23.0527,distracted
0.233,0.9002,23.0527,distracted
0.233,0.9002,23.0527,distracted
0.233,0.9002,23.0527,distracted
0.233,0.9002,23.0527,distracted
0.233,0.9002,-9.4407,distracted
0.233,0.9002,-9.4407,distracted
0.233,0.9002,25.1025,distracted
0.233,0.9002,25.1025,distracted
0.233,0.9002,21.6919,distracted
0.233,0.9002,44.1027,distracted
0.233,0.9002,36.8908,distracted
0.233,0.9002,36.8908,distracted
0.233,0.9002,167.6302,distracted
0.233,0.9002,40.1908,distracted
0.233,0.9002,129.6309,distracted
0.233,0.9002,129.6309,distracted
0.233,0.9002,38.3005,distracted
0.4223,0.837,48.3463,distracted
0.4223,0.837,48.3463,distracted
0.4223,0.837,122.777,distracted
0.3624,0.9107,45.4907,distracted
0.4908,1.024,42.6774,distracted
0.4908,1.024,42.6774,distracted
0.477,1.0461,35.0227,distracted
0.5264,0.9635,37.8859,distracted
0.5264,0.9635,37.8859,distracted
0.4914,0.9707,41.3654,distracted
0.461,0.9307,40.2121,distracted
0.4706,0.987,38.3476,distracted
0.485,0.9698,39.2097,distracted
0.485,0.9698,39.2097,distracted
0.509,0.9987,37.9511,distracted
0.5029,1.0124,39.0938,distracted
0.5008,0.9345,38.7029,distracted
0.5008,0.9345,38.7029,distracted
0.5045,0.992,36.1035,distracted
0.4994,0.9628,37.9209,distracted
0.4994,0.9628,37.9209,distracted
0.531,0.9657,36.1134,distracted
0.4808,0.8658,47.6589,distracted
0.4649,0.9623,40.6777,distracted
0.4649,0.9623,40.6777,distracted
0.383,0.9852,37.0533,distracted
0.4324,0.9669,38.6217,distracted
0.4324,0.9669,38.6217,distracted
0.4462,0.986,34.7431,distracted
0.4341,0.9735,34.2376,distracted
0.4736,1.0592,36.9294,distracted
0.4736,1.0592,36.9294,distracted
0.4639,0.9804,34.3207,distracted
0.4928,1.0039,40.9763,distracted
0.4794,1.0353,41.6101,distracted
0.4794,1.0353,41.6101,distracted
0.4744,0.9876,40.6075,distracted
0.4894,0.9859,41.4457,distracted
0.4802,0.9592,42.8122,distracted
0.4802,0.9592,42.8122,distracted
0.4836,0.9595,41.5872,distracted
0.4679,0.924,43.935,distracted
0.4528,0.9658,38.9967,distracted
0.4528,0.9658,38.9967,distracted
0.4682,0.975,40.3957,distracted
0.4774,1.0021,46.496,distracted
0.4866,0.9998,43.1488,distracted
0.483,0.9475,42.8054,distracted
0.483,0.9475,42.8054,distracted
0.4994,1.0063,38.1208,distracted
0.4993,1.0235,37.7402,distracted
0.4816,0.9591,42.988,distracted
0.4816,0.9591,42.988,distracted
0.4528,0.9794,39.3322,distracted
0.474,0.9909,41.1201,distracted
0.4553,0.953,43.0506,distracted
0.4553,0.953,43.0506,distracted
0.4515,0.959,39.1483,distracted
0.4515,0.959,39.1483,distracted
0.475,0.9915,42.8977,distracted
0.468,1.009,45.7644,distracted
0.4681,1.1095,41.5332,distracted
0.4428,1.0782,46.704,distracted
0.4428,1.0782,46.704,distracted
0.4859,1.1029,42.1868,distracted
0.4816,1.0312,47.1921,distracted
0.4982,1.1128,44.5579,distracted
0.4982,1.1128,44.5579,distracted
0.5036,1.0221,42.8955,distracted
0.4872,1.0304,41.1395,distracted
0.441,1.1113,48.9822,distracted
0.441,1.1113,48.9822,distracted
0.4354,1.0325,41.5687,distracted
0.4678,0.9943,35.7752,distracted
0.4678,0.9943,35.7752,distracted
0.4869,0.9861,40.0242,distracted
0.481,0.9558,42.5477,distracted
0.4392,0.9491,40.5136,distracted
0.4392,0.9491,40.5136,distracted
0.4634,0.9862,42.7324,distracted
0.4663,0.9972,42.6189,distracted
0.4665,0.9519,39.6486,distracted
0.4665,0.9519,39.6486,distracted
0.4978,0.9955,39.3716,distracted
0.4376,0.9453,40.657,distracted
0.4048,0.9416,36.8375,distracted
0.4048,0.9416,36.8375,distracted
0.3172,0.9518,39.5526,distracted
0.2636,0.9607,40.417,distracted
0.258,0.9374,36.8299,distracted
0.258,0.9374,36.8299,distracted
0.2757,0.9488,39.2401,distracted
0.2567,0.928,34.8964,distracted
0.2567,0.928,34.8964,distracted
0.2716,0.9215,35.3298,distracted
0.2702,0.9027,36.0193,distracted
0.2737,0.8694,32.4278,distracted
0.2737,0.8694,32.4278,distracted
0.2686,0.8556,35.4692,distracted
0.2572,0.8822,30.8047,distracted
0.2475,0.9064,32.4688,distracted
0.2475,0.9064,32.4688,distracted
0.2135,0.8639,32.1084,distracted
0.2118,0.9315,34.9116,distracted
0.4151,0.8897,32.1837,distracted
0.4186,0.9059,33.8931,distracted
0.4186,0.9059,33.8931,distracted
0.4213,0.9031,38.4354,distracted
0.4243,0.9215,39.595,distracted
0.4616,0.9173,38.0303,distracted
0.4616,0.9173,38.0303,distracted
0.4376,0.9249,39.184,distracted
0.429,0.9396,38.9759,distracted
0.429,0.9396,38.9759,distracted
0.4346,0.9307,42.9512,distracted
0.441,0.9444,39.8225,distracted
0.4541,0.9393,43.3894,distracted
0.4541,0.9393,43.3894,distracted
0.4208,0.9299,39.668,distracted
0.4302,0.9468,37.1883,distracted
0.4506,0.9502,41.285,distracted
0.4484,0.9505,41.0695,distracted
0.4484,0.9505,41.0695,distracted
0.429,0.9352,41.2648,distracted
0.4471,0.9408,34.9238,distracted
0.4471,0.9408,34.9238,distracted
0.4224,0.9128,38.216,distracted
0.427,0.9333,36.2274,distracted
0.4338,0.9312,39.1593,distracted
0.4338,0.9312,39.1593,distracted
0.4508,0.9409,36.5414,distracted
0.4272,0.9256,34.9908,distracted
0.4272,0.9256,34.9908,distracted
0.4391,0.9496,38.4221,distracted
0.4428,0.9435,39.2296,distracted
0.4424,0.9501,30.5421,distracted
0.4424,0.9501,30.5421,distracted
0.4476,0.8749,31.4416,distracted
0.4126,0.961,31.5573,distracted
0.4402,0.9853,33.0018,distracted
0.4402,0.9853,33.0018,distracted
0.4224,1.0095,36.0824,distracted
0.4332,1.0042,29.2989,distracted
0.4304,1.037,30.0748,distracted
0.4208,1.0152,23.0748,distracted
0.4208,1.0152,23.0748,distracted
0.3942,1.0422,25.9402,distracted
0.3984,1.087,29.7636,distracted
0.4132,1.0457,26.6686,distracted
0.426,1.0738,29.8395,distracted
0.4096,1.0811,25.4754,distracted
0.4096,1.0811,25.4754,distracted
0.4248,1.0812,27.7767,distracted
0.4236,1.0859,30.2993,distracted
0.4229,1.0885,29.3448,distracted
